<<<<<<< HEAD
facility_id,facility_name,address,state,zip_code,hospital_ownership,hospital_overall_rating,count_of_mort_measures_better,count_of_safety_measures_better,count_of_readm_measures_better
161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,IA,50025,AUDUBON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161331,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,CHICKASAW,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
161332,MANNING REGIONAL HEALTHCARE CENTER,1550 SIXTH STREET,MANNING,IA,51455,CARROLL,Critical Access Hospitals,Voluntary non-profit - Private,No,0.0,0.0,0.0,0.0,0.0
161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,STORY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,HUMBOLDT,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,BUCHANAN,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,SIOUX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,VAN BUREN,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,FAYETTE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,BREMER,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,1.0,1.0
161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,DECATUR,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,LUCAS,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,MONROE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,DELAWARE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,OSCEOLA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,SIOUX CENTER,IA,51250,SIOUX,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,FLOYD,Critical Access Hospitals,Government - Local,Yes,3.0,0.0,0.0,0.0,0.0
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,CLARKE,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,BENTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,CALHOUN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,EMMET,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,PAGE,Critical Access Hospitals,Government - Local,Yes,4.0,0.0,0.0,1.0,1.0
161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,KOSSUTH,Critical Access Hospitals,Government - Local,Yes,1.0,0.0,0.0,0.0,0.0
161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,IDA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,PALO ALTO,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,WAYNE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,MONONA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161360,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,SIOUX,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,HAMILTON,Critical Access Hospitals,Voluntary non-profit - Other,Yes,5.0,0.0,0.0,1.0,1.0
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,CHEROKEE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,MONTGOMERY,Critical Access Hospitals,Government - Local,Yes,3.0,0.0,0.0,1.0,1.0
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,JEFFERSON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,UNION,Critical Access Hospitals,Government - Local,Yes,4.0,0.0,0.0,1.0,1.0
161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,PAGE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,MARION,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,0.0,0.0
161368,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,PLYMOUTH,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,1.0,1.0
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161370,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,IA,50583,SAC,Critical Access Hospitals,Voluntary non-profit - Private,No,0.0,0.0,0.0,1.0,1.0
161371,WINNMED,901 MONTGOMERY STREET,DECORAH,IA,52101,WINNESHIEK,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,BOONE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,SHELBY,Critical Access Hospitals,Government - Local,Yes,5.0,0.0,0.0,1.0,1.0
161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,BUENA VISTA,Critical Access Hospitals,Government - Local,Yes,4.0,0.0,0.0,0.0,0.0
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,CASS,Critical Access Hospitals,Government - Local,Yes,4.0,0.0,0.0,0.0,0.0
161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,APPANOOSE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,DUBUQUE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,Critical Access Hospitals,Government - Local,Yes,4.0,0.0,0.0,0.0,0.0
161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,HARDIN,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,1.0,1.0
161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,OBRIEN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,CARROLL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
164002,MENTAL HEALTH INSTITUTE,1251 NORTH CEDAR LOOP,CHEROKEE,IA,51012,CHEROKEE,Psychiatric,Government - State,Yes,0.0,0.0,0.0,0.0,0.0
164003,MENTAL HEALTH INSTITUTE,2277 IOWA AVENUE,INDEPENDENCE,IA,50644,BUCHANAN,Psychiatric,Government - State,No,0.0,0.0,0.0,0.0,0.0
164006,EAGLE VIEW BEHAVIORAL HEALTH,770 TANGLEFOOT LANE,BETTENDORF,IA,52722,SCOTT,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
164007,CLIVE BEHAVIORAL HEALTH,1450 NW 114TH STREET,CLIVE,IA,50325,POLK,Psychiatric,Proprietary,No,0.0,0.0,0.0,0.0,0.0
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,0.0,0.0
170009,SAINT JOHN HOSPITAL,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,0.0,1.0,1.0
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5.0,0.0,1.0,0.0,1.0
170014,ADVENTHEALTH OTTAWA,1301 S MAIN STREET,OTTAWA,KS,66067,FRANKLIN,Acute Care Hospitals,Government - Local,No,2.0,0.0,0.0,1.0,1.0
170016,UNIVERSITY OF KANSAS HEALTH SYSTEM - ST FRANCIS CAMPUS,1700 SW 7TH STREET,TOPEKA,KS,66606,SHAWNEE,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2.0,0.0,0.0,2.0,2.0
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,0.0,0.0,0.0,0.0
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,RENO,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,1.0,1.0,2.0
170023,CENTURA ST. CATHERINE HOSPITAL-GARDEN CITY,401 EAST SPRUCE,GARDEN CITY,KS,67846,FINNEY,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2.0,0.0,0.0,0.0,0.0
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,PRATT,Acute Care Hospitals,Proprietary,Yes,5.0,0.0,0.0,0.0,0.0
17002F,Irwin ACH (FT Riley),650 Huebner Rd.,Fort Riley,KS,66442,GEARY,Acute Care - Department of Defense,Department of Defense,Yes,0.0,0.0,0.0,0.0,0.0
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,Acute Care Hospitals,Government - Hospital District or Authority,Yes,5.0,3.0,1.0,1.0,5.0
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,2.0,1.0,3.0
17005F,VA EASTERN KANSAS HEALTHCARE SYSTEM,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5.0,0.0,0.0,1.0,1.0
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,Acute Care Hospitals,Government - Local,Yes,1.0,0.0,0.0,1.0,1.0
170074,"STORMONT VAIL HEALTH FLINT HILLS, LLC",1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,GEARY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,1.0,2.0,3.0
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5.0,1.0,0.0,3.0,4.0
170103,NMC HEALTH,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,HARVEY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,0.0,0.0
170104,ADVENTHEALTH SHAWNEE MISSION,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4.0,0.0,2.0,0.0,2.0
170105,MCPHERSON HOSPITAL,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,1.0,1.0
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DR,PAOLA,KS,66071,MIAMI,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,1.0,1.0
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880,GRANT,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,Acute Care Hospitals,Government - Local,Yes,2.0,0.0,0.0,1.0,1.0
170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,SEDGWICK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,0.0,2.0,0.0,2.0
170123,WESLEY MEDICAL CENTER,550 N HILLSIDE STREET,WICHITA,KS,67214,SEDGWICK,Acute Care Hospitals,Proprietary,Yes,5.0,4.0,5.0,2.0,11.0
170137,LMH,325 MAINE STREET,LAWRENCE,KS,66044,DOUGLAS,Acute Care Hospitals,Government - Local,Yes,4.0,0.0,0.0,2.0,2.0
170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",1823 COLLEGE AVE,MANHATTAN,KS,66502,RILEY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,0.0,0.0,1.0,1.0
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3.0,0.0,0.0,0.0,0.0
170175,CENTURA ST. CATHERINE-DODGE CITY,3001 AVENUE A,DODGE CITY,KS,67801,FORD,Acute Care Hospitals,Proprietary,Yes,2.0,0.0,0.0,0.0,0.0
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,Acute Care Hospitals,Proprietary,Yes,4.0,0.0,2.0,1.0,3.0
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,0.0,0.0,0.0
170183,KANSAS SURGERY & RECOVERY CENTER,2770 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,Acute Care Hospitals,Physician,No,0.0,0.0,1.0,2.0,3.0
170185,SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5.0,0.0,1.0,1.0,2.0
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,Acute Care Hospitals,Proprietary,No,4.0,0.0,0.0,0.0,0.0
170187,SALINA SURGICAL HOSPITAL,401 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,Acute Care Hospitals,Physician,No,0.0,0.0,0.0,0.0,0.0
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,Acute Care Hospitals,Physician,No,0.0,0.0,1.0,1.0,2.0
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,66502,RILEY,Acute Care Hospitals,Physician,No,0.0,0.0,0.0,0.0,0.0
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,514 CLEVELAND STREET,GREAT BEND,KS,67530,BARTON,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,0.0,0.0,1.0,1.0
170194,DOCTORS HOSPITAL LLC,4901 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,Acute Care Hospitals,Proprietary,No,0.0,0.0,0.0,0.0,0.0
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",3333 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,Acute Care Hospitals,Physician,No,0.0,0.0,0.0,0.0,0.0
170197,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,ANDOVER,KS,67002,BUTLER,Acute Care Hospitals,Proprietary,Yes,3.0,0.0,1.0,0.0,1.0
170198,"SUMMIT SURGICAL, LLC",1818 EAST 23RD AVENUE,HUTCHINSON,KS,67502,RENO,Acute Care Hospitals,Physician,No,0.0,0.0,0.0,0.0,0.0
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,11217 LAKEVIEW AVENUE,LENEXA,KS,66219,JOHNSON,Acute Care Hospitals,Proprietary,No,0.0,0.0,0.0,0.0,0.0
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",14800 WEST ST TERESA,WICHITA,KS,67235,SEDGWICK,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4.0,0.0,0.0,1.0,1.0
170203,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,1619 K 66,GALENA,KS,66739,CHEROKEE,Acute Care Hospitals,Voluntary non-profit - Private,No,0.0,0.0,0.0,0.0,0.0
170204,"ROCK REGIONAL HOSPITAL, LLC",3251 NORTH ROCK ROAD,DERBY,KS,67037,SEDGWICK,Acute Care Hospitals,Proprietary,Yes,0.0,0.0,0.0,0.0,0.0
171300,GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE,RANSOM,KS,67572,NESS,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171301,ELLINWOOD DISTRICT HOSPITAL,605 N MAIN STREET,ELLINWOOD,KS,67526,BARTON,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171303,LANE COUNTY HOSPITAL,235 WEST VINE  PO BOX 969,DIGHTON,KS,67839,LANE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171304,ASHLAND HEALTH CENTER,625 SOUTH KENTUCKY,ASHLAND,KS,67831,CLARK,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
171306,WICHITA COUNTY HEALTH CENTER,211 E EARL STREET,LEOTI,KS,67861,WICHITA,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171307,RAWLINS COUNTY HEALTH CENTER,707 GRANT ST,ATWOOD,KS,67730,RAWLINS,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
171308,MERCY HOSPITAL COLUMBUS,220 N PENNSYLVANIA AVENUE,COLUMBUS,KS,66725,CHEROKEE,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.0,0.0,0.0,0.0,0.0
171309,JEWELL COUNTY HOSPITAL,100 CRESTVUE AVE,MANKATO,KS,66956,JEWELL,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171310,CHEYENNE COUNTY HOSPITAL,210 WEST 1ST STREET,ST FRANCIS,KS,67756,CHEYENNE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
171311,ROOKS COUNTY HEALTH CENTER,1210 NORTH WASHINGTON,PLAINVILLE,KS,67663,ROOKS,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171312,COMANCHE COUNTY HOSPITAL,202 S FRISCO STREET,COLDWATER,KS,67029,COMANCHE,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171313,KEARNY COUNTY HOSPITAL,500 THORPE STREET,LAKIN,KS,67860,KEARNY,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171314,F W HUSTON MEDICAL CENTER,408 DELAWARE STREET,WINCHESTER,KS,66097,JEFFERSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,1600 COMMUNITY DR,SENECA,KS,66538,NEMAHA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,1.0,1.0
171316,ANDERSON COUNTY HOSPITAL,421 S MAPLE,GARNETT,KS,66032,ANDERSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
171317,EDWARDS COUNTY MEDICAL CENTER,620 WEST EIGHTH STREET,KINSLEY,KS,67547,EDWARDS,Critical Access Hospitals,Government - Local,No,0.0,0.0,0.0,0.0,0.0
171318,SEDAN CITY HOSPITAL,300 NORTH STREET,SEDAN,KS,67361,CHAUTAUQUA,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,1.0,1.0
171319,HOLTON COMMUNITY HOSPITAL,1110 COLUMBINE DRIVE,HOLTON,KS,66436,JACKSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
171321,MEADE DISTRICT HOSPITAL,510 EAST CARTHAGE,MEADE,KS,67864,MEADE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171322,HAMILTON COUNTY HOSPITAL,700 NORTH HUSER,SYRACUSE,KS,67878,HAMILTON,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171323,STAFFORD COUNTY HOSPITAL,502 S BUCKEYE,STAFFORD,KS,67578,STAFFORD,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171324,"SATANTA DISTRICT HOSPITAL, CLINICS, & LTCU",401 CHEYENNE,SATANTA,KS,67870,HASKELL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171325,GRAHAM COUNTY HOSPITAL,304 WEST PROUT STREET,HILL CITY,KS,67642,GRAHAM,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171326,LOGAN COUNTY HOSPITAL,211 CHERRY AVENUE,OAKLEY,KS,67748,LOGAN,Critical Access Hospitals,Government - Local,Yes,0.0,0.0,0.0,0.0,0.0
171327,ELLSWORTH COUNTY MEDICAL CENTER,1604 AYLWARD AVENUE,ELLSWORTH,KS,67439,ELLSWORTH,Critical Access Hospitals,Proprietary,Yes,0.0,0.0,0.0,1.0,1.0
171328,OTTAWA COUNTY HEALTH CENTER,215 E 8TH STREET,MINNEAPOLIS,KS,67467,OTTAWA,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.0,0.0,0.0,0.0,0.0
171329,CALDWELL REGIONAL MEDICAL CENTER,761 W 175TH ST S,CALDWELL,KS,67022,SUMNER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,1.0,1.0
171330,HOSPITAL DISTRICT #1 OF RICE COUNTY,619 SOUTH CLARK AVENUE,LYONS,KS,67554,RICE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,1.0,1.0
171331,KIOWA DISTRICT HOSPITAL,1002 SOUTH 4TH STREET,KIOWA,KS,67070,BARBER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
171332,KIOWA COUNTY MEMORIAL HOSPITAL,721 WEST KANSAS,GREENSBURG,KS,67054,KIOWA,Critical Access Hospitals,Government - Local,No,0.0,0.0,0.0,0.0,0.0
171333,CLARA BARTON HOSPITAL,250 W 9TH STREET,HOISINGTON,KS,67544,BARTON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.0,0.0,0.0,0.0,0.0
171334,MEDICINE LODGE MEMORIAL HOSPITAL,710 N WALNUT STREET,MEDICINE LODGE,KS,67104,BARBER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.0,0.0,0.0,0.0,0.0
